experiment_row_id,experiment_id,user_id,treatment_group,assigned_price,discount_pct,experiment_date,viewed_pricing_page,clicked_subscribe,subscribed,time_on_pricing_page_sec,pricing_page_scroll_depth_pct,hesitate_event_count,paywall_modal_shown,experiment_assignment_delay_sec
7700,1,7700,variant_mid,12.99,10.0,2024-09-01,0,0,0,45.85,24.6,7,1,86
7701,1,7701,variant_mid,12.99,10.0,2024-11-19,0,0,0,335.98,19.0,2,0,78
7702,1,7702,variant_mid,12.99,10.0,2024-05-06,0,0,0,20.25,8.6,3,1,70
7703,1,7703,variant_high,14.99,15.0,2024-11-03,0,0,0,75.74,15.6,2,1,60
7704,1,7704,control,9.99,0.0,2024-02-16,1,0,0,80.85,35.4,1,0,66
7705,1,7705,variant_high,14.99,15.0,2024-09-22,0,0,0,56.09,0.0,3,1,75
7706,1,7706,variant_high,14.99,15.0,2024-07-02,0,0,0,67.35,13.3,1,1,79
7707,1,7707,variant_mid,12.99,10.0,2024-10-22,1,0,0,10.21,50.7,4,1,68
7708,1,7708,variant_high,14.99,15.0,2025-04-22,0,0,0,232.37,15.6,4,1,79
7709,1,7709,control,9.99,0.0,2025-07-31,1,1,1,996.56,68.2,1,1,10
7710,1,7710,control,9.99,0.0,2024-08-27,1,0,0,51.81,65.8,3,1,82
7711,1,7711,control,9.99,0.0,2025-10-09,1,0,0,40.54,41.1,2,1,60
7712,1,7712,variant_mid,12.99,10.0,2024-08-16,1,1,1,56.44,70.2,2,1,27
7713,1,7713,control,9.99,0.0,2024-03-06,1,1,1,353.97,70.9,1,1,22
7714,1,7714,variant_mid,12.99,10.0,2024-07-23,1,1,0,185.5,59.7,1,1,22
7715,1,7715,variant_mid,12.99,10.0,2024-06-30,0,0,0,136.81,43.7,0,1,37
7716,1,7716,control,9.99,0.0,2024-03-31,1,0,0,109.41,43.1,2,1,31
7717,1,7717,control,9.99,0.0,2025-05-04,1,1,1,834.92,63.5,0,1,27
7718,1,7718,variant_high,14.99,15.0,2025-03-18,0,0,0,32.25,15.1,4,1,43
7719,1,7719,variant_mid,12.99,10.0,2024-08-15,1,0,0,186.86,55.5,1,0,81
7720,1,7720,variant_high,14.99,15.0,2025-06-20,1,1,0,191.79,47.5,5,0,53
7721,1,7721,variant_high,14.99,15.0,2024-06-12,0,0,0,68.72,0.0,4,0,0
7722,1,7722,variant_high,14.99,15.0,2025-12-20,0,0,0,10.42,2.5,2,1,51
7723,1,7723,variant_high,14.99,15.0,2024-09-30,1,1,1,30.1,52.6,2,1,5
7724,1,7724,variant_high,14.99,15.0,2024-07-01,1,1,1,28.16,59.5,3,1,44
7725,1,7725,variant_mid,12.99,10.0,2025-07-06,0,0,0,55.66,14.5,3,1,88
7726,1,7726,variant_mid,12.99,10.0,2024-05-05,1,1,0,42.47,100.0,6,1,65
7727,1,7727,control,9.99,0.0,2025-12-07,1,1,1,486.86,63.3,1,1,46
7728,1,7728,variant_high,14.99,15.0,2025-06-12,0,0,0,30.39,0.0,3,1,71
7729,1,7729,variant_high,14.99,15.0,2024-06-01,1,0,0,212.84,64.6,4,1,62
7730,1,7730,variant_high,14.99,15.0,2024-08-29,1,1,0,56.54,95.9,3,1,68
7731,1,7731,variant_mid,12.99,10.0,2025-12-13,1,0,0,165.47,76.3,0,1,10
7732,1,7732,variant_mid,12.99,10.0,2025-01-06,0,0,0,53.75,31.7,7,1,23
7733,1,7733,control,9.99,0.0,2025-02-08,1,1,1,81.34,53.6,1,1,33
7734,1,7734,control,9.99,0.0,2025-06-11,0,0,0,198.51,0.0,1,1,43
7735,1,7735,control,9.99,0.0,2024-07-26,0,0,0,26.71,3.8,2,1,79
7736,1,7736,variant_high,14.99,15.0,2024-11-20,0,0,0,131.84,40.1,7,1,66
7737,1,7737,variant_mid,12.99,10.0,2024-11-22,0,0,0,122.07,7.8,4,1,57
7738,1,7738,variant_mid,12.99,10.0,2024-10-14,1,0,0,21.27,92.0,4,1,77
7739,1,7739,control,9.99,0.0,2024-08-26,1,0,0,254.47,54.4,4,1,22
7740,1,7740,variant_high,14.99,15.0,2024-11-25,1,1,1,115.94,79.6,2,1,49
7741,1,7741,variant_high,14.99,15.0,2025-08-02,0,0,0,63.95,0.0,3,1,56
7742,1,7742,variant_high,14.99,15.0,2024-12-10,1,1,0,189.4,76.0,2,1,42
7743,1,7743,variant_mid,12.99,10.0,2024-03-25,0,0,0,154.64,0.0,2,1,53
7744,1,7744,variant_mid,12.99,10.0,2024-01-16,0,0,0,255.87,18.1,6,1,46
7745,1,7745,variant_mid,12.99,10.0,2024-02-04,1,0,0,259.67,75.8,3,1,50
7746,1,7746,control,9.99,0.0,2024-05-23,0,0,0,75.69,36.1,3,1,36
7747,1,7747,variant_mid,12.99,10.0,2025-07-22,0,0,0,122.35,0.0,1,1,51
7748,1,7748,variant_mid,12.99,10.0,2025-04-05,0,0,0,131.81,19.4,1,1,0
7749,1,7749,variant_high,14.99,15.0,2024-09-27,1,1,0,2773.04,91.6,2,0,27
7750,1,7750,variant_mid,12.99,10.0,2024-01-19,0,0,0,74.35,24.2,2,1,88
7751,1,7751,control,9.99,0.0,2024-09-12,1,1,1,167.13,76.3,2,0,0
7752,1,7752,variant_mid,12.99,10.0,2024-07-30,0,0,0,43.49,0.0,1,1,51
7753,1,7753,variant_mid,12.99,10.0,2025-01-01,0,0,0,15.06,20.8,0,1,74
7754,1,7754,variant_mid,12.99,10.0,2024-11-30,1,1,1,86.06,100.0,1,0,26
7755,1,7755,variant_high,14.99,15.0,2024-05-14,1,0,0,165.72,24.3,6,0,16
7756,1,7756,control,9.99,0.0,2024-11-26,1,0,0,5.32,31.7,2,1,17
7757,1,7757,variant_mid,12.99,10.0,2024-04-14,0,0,0,44.1,2.7,3,1,83
7758,1,7758,variant_mid,12.99,10.0,2024-02-12,0,0,0,108.08,0.0,1,1,38
7759,1,7759,variant_high,14.99,15.0,2025-11-06,0,0,0,37.66,10.7,5,1,67
7760,1,7760,variant_high,14.99,15.0,2025-10-14,0,0,0,68.88,14.6,5,1,74
7761,1,7761,variant_mid,12.99,10.0,2026-01-15,0,0,0,335.5,16.6,1,1,77
7762,1,7762,variant_high,14.99,15.0,2024-03-25,0,0,0,496.94,4.0,6,1,16
7763,1,7763,control,9.99,0.0,2025-05-20,0,0,0,210.93,0.0,3,1,30
7764,1,7764,variant_high,14.99,15.0,2025-10-09,1,0,0,165.25,78.2,9,0,58
7765,1,7765,variant_high,14.99,15.0,2024-10-28,1,0,0,68.76,80.7,3,0,32
7766,1,7766,control,9.99,0.0,2026-01-03,0,0,0,95.25,14.9,3,1,9
7767,1,7767,variant_high,14.99,15.0,2025-12-23,1,0,0,27.53,90.1,3,1,69
7768,1,7768,variant_mid,12.99,10.0,2024-05-18,1,0,0,270.8,75.3,3,0,7
7769,1,7769,variant_high,14.99,15.0,2025-09-27,1,0,0,63.77,47.9,1,1,26
7770,1,7770,control,9.99,0.0,2024-02-24,1,1,0,296.32,55.4,5,1,63
7771,1,7771,variant_mid,12.99,10.0,2024-05-13,0,0,0,505.88,0.0,1,1,22
7772,1,7772,variant_mid,12.99,10.0,2024-04-17,1,1,1,33.71,30.6,1,1,13
7773,1,7773,control,9.99,0.0,2026-01-05,0,0,0,96.27,18.8,1,1,79
7774,1,7774,variant_high,14.99,15.0,2025-10-04,1,1,1,1074.5,55.5,4,1,9
7775,1,7775,variant_high,14.99,15.0,2024-08-10,0,0,0,252.49,0.0,1,1,63
7776,1,7776,variant_mid,12.99,10.0,2025-12-30,0,0,0,47.06,0.0,2,1,41
7777,1,7777,variant_high,14.99,15.0,2024-04-15,0,0,0,19.06,7.6,2,1,63
7778,1,7778,variant_high,14.99,15.0,2025-03-08,0,0,0,35.33,0.0,4,1,8
7779,1,7779,variant_high,14.99,15.0,2025-10-09,0,0,0,79.7,0.0,1,1,27
7780,1,7780,control,9.99,0.0,2025-12-06,0,0,0,40.03,0.4,0,1,71
7781,1,7781,variant_high,14.99,15.0,2024-06-16,0,0,0,37.17,2.9,2,1,40
7782,1,7782,control,9.99,0.0,2025-07-22,0,0,0,51.52,0.0,2,1,22
7783,1,7783,variant_mid,12.99,10.0,2025-05-15,1,0,0,42.13,62.1,1,1,84
7784,1,7784,variant_high,14.99,15.0,2025-02-21,0,0,0,53.84,1.2,3,1,66
7785,1,7785,control,9.99,0.0,2025-08-17,1,1,1,484.08,76.8,1,1,7
7786,1,7786,control,9.99,0.0,2025-11-04,1,1,1,220.63,81.9,2,1,57
7787,1,7787,variant_high,14.99,15.0,2024-04-18,0,0,0,330.54,29.8,7,1,76
7788,1,7788,control,9.99,0.0,2024-12-20,0,0,0,130.99,0.0,0,1,88
7789,1,7789,control,9.99,0.0,2024-06-13,1,0,0,240.39,57.9,1,1,26
7790,1,7790,control,9.99,0.0,2024-11-09,1,1,1,20.53,100.0,0,1,37
7791,1,7791,variant_high,14.99,15.0,2024-10-03,0,0,0,35.93,0.0,1,0,73
7792,1,7792,variant_mid,12.99,10.0,2025-06-10,0,0,0,153.47,0.0,1,1,77
7793,1,7793,variant_mid,12.99,10.0,2025-04-10,1,0,0,6.9,69.0,4,1,72
7794,1,7794,variant_high,14.99,15.0,2025-07-10,0,0,0,183.71,0.0,5,1,30
7795,1,7795,variant_high,14.99,15.0,2025-06-13,0,0,0,38.78,0.0,1,1,4
7796,1,7796,variant_mid,12.99,10.0,2024-09-30,1,1,1,75.63,66.5,3,1,87
7797,1,7797,variant_mid,12.99,10.0,2025-05-02,1,1,1,46.27,53.1,4,1,52
7798,1,7798,variant_high,14.99,15.0,2024-12-25,1,0,0,78.09,76.0,4,1,77
7799,1,7799,control,9.99,0.0,2025-02-07,0,0,0,27.54,0.0,0,1,76
7800,1,7800,variant_high,14.99,15.0,2024-06-13,0,0,0,131.95,4.2,2,1,16
7801,1,7801,control,9.99,0.0,2024-07-23,1,0,0,182.6,58.5,3,1,20
7802,1,7802,variant_high,14.99,15.0,2024-04-12,0,0,0,33.48,0.0,4,1,21
7803,1,7803,variant_high,14.99,15.0,2024-05-01,0,0,0,123.84,7.7,3,0,1
7804,1,7804,control,9.99,0.0,2024-09-18,1,1,1,166.05,50.5,1,1,1
7805,1,7805,control,9.99,0.0,2024-05-15,0,0,0,106.95,33.1,3,1,84
7806,1,7806,control,9.99,0.0,2025-01-13,0,0,0,307.91,6.4,3,0,29
7807,1,7807,variant_mid,12.99,10.0,2025-06-17,0,0,0,70.67,27.6,3,1,47
7808,1,7808,variant_mid,12.99,10.0,2024-05-13,0,0,0,106.78,7.9,3,1,77
7809,1,7809,control,9.99,0.0,2024-06-15,0,0,0,154.62,34.4,4,1,3
7810,1,7810,control,9.99,0.0,2024-05-13,0,0,0,453.97,15.7,5,1,22
7811,1,7811,variant_mid,12.99,10.0,2025-08-21,0,0,0,10.81,2.1,3,1,59
7812,1,7812,control,9.99,0.0,2024-04-16,0,0,0,231.54,17.5,2,0,55
7813,1,7813,variant_high,14.99,15.0,2025-11-11,0,0,0,705.26,12.7,3,1,73
7814,1,7814,control,9.99,0.0,2025-10-18,1,0,0,58.98,41.6,0,1,51
7815,1,7815,control,9.99,0.0,2024-10-26,1,0,0,384.66,58.3,0,1,88
7816,1,7816,control,9.99,0.0,2025-05-28,0,0,0,53.38,0.0,4,1,26
7817,1,7817,control,9.99,0.0,2024-05-22,1,1,0,31.1,65.8,2,1,53
7818,1,7818,control,9.99,0.0,2024-04-21,1,0,0,673.99,60.3,2,1,57
7819,1,7819,control,9.99,0.0,2025-04-28,0,0,0,23.17,0.2,4,1,41
7820,1,7820,control,9.99,0.0,2025-05-04,0,0,0,238.45,16.4,2,0,41
7821,1,7821,variant_mid,12.99,10.0,2024-08-21,1,1,0,50.0,93.4,1,1,24
7822,1,7822,variant_mid,12.99,10.0,2025-01-03,0,0,0,247.44,24.3,1,1,80
7823,1,7823,variant_mid,12.99,10.0,2025-01-18,1,1,1,91.22,59.3,4,1,82
7824,1,7824,variant_high,14.99,15.0,2025-03-07,1,1,0,16.59,53.8,4,0,44
7825,1,7825,variant_high,14.99,15.0,2024-08-13,1,1,1,6.53,54.7,4,1,37
7826,1,7826,control,9.99,0.0,2025-09-11,1,1,1,19.34,39.0,3,1,12
7827,1,7827,variant_mid,12.99,10.0,2025-03-18,0,0,0,883.95,27.2,2,1,26
7828,1,7828,variant_high,14.99,15.0,2024-12-14,0,0,0,329.69,25.1,3,1,60
7829,1,7829,variant_mid,12.99,10.0,2025-01-18,1,0,0,50.91,87.4,2,1,2
7830,1,7830,control,9.99,0.0,2024-08-17,0,0,0,50.64,40.4,3,1,89
7831,1,7831,variant_high,14.99,15.0,2024-09-20,0,0,0,141.69,23.0,1,1,76
7832,1,7832,control,9.99,0.0,2025-07-26,1,1,1,83.15,45.3,0,1,69
7833,1,7833,variant_mid,12.99,10.0,2024-04-17,0,0,0,247.15,16.1,6,1,6
7834,1,7834,variant_high,14.99,15.0,2024-05-05,1,1,0,1061.44,52.9,1,1,19
7835,1,7835,variant_high,14.99,15.0,2024-05-08,0,0,0,35.02,26.2,3,1,14
7836,1,7836,variant_high,14.99,15.0,2025-11-06,0,0,0,384.12,42.4,1,1,34
7837,1,7837,variant_high,14.99,15.0,2025-08-24,1,0,0,140.98,69.5,2,1,3
7838,1,7838,variant_mid,12.99,10.0,2025-11-23,0,0,0,416.35,4.8,1,0,76
7839,1,7839,variant_mid,12.99,10.0,2024-08-24,0,0,0,42.38,5.9,0,1,26
7840,1,7840,control,9.99,0.0,2024-09-14,1,1,1,120.71,98.7,2,1,43
7841,1,7841,variant_mid,12.99,10.0,2024-08-12,0,0,0,177.11,9.9,2,1,4
7842,1,7842,variant_high,14.99,15.0,2025-07-25,0,0,0,396.01,0.0,4,1,76
7843,1,7843,control,9.99,0.0,2025-07-17,1,0,0,301.48,57.1,2,1,14
7844,1,7844,control,9.99,0.0,2025-11-22,1,1,0,1051.12,81.8,1,1,43
7845,1,7845,variant_high,14.99,15.0,2024-08-12,1,1,0,44.66,55.6,5,1,26
7846,1,7846,control,9.99,0.0,2025-11-03,1,0,0,314.4,52.8,0,1,40
7847,1,7847,control,9.99,0.0,2025-12-10,1,1,0,33.0,28.8,1,1,52
7848,1,7848,variant_high,14.99,15.0,2024-04-12,1,0,0,46.78,46.1,1,1,33
7849,1,7849,variant_mid,12.99,10.0,2024-09-22,0,0,0,213.06,0.0,4,1,30
7850,1,7850,variant_high,14.99,15.0,2024-05-22,1,1,0,208.59,83.7,3,1,12
7851,1,7851,control,9.99,0.0,2025-12-22,0,0,0,185.6,10.3,1,0,69
7852,1,7852,control,9.99,0.0,2025-01-07,0,0,0,133.34,0.0,1,1,60
7853,1,7853,control,9.99,0.0,2024-01-14,0,0,0,164.78,20.5,1,1,67
7854,1,7854,control,9.99,0.0,2025-02-10,0,0,0,28.83,39.7,5,0,40
7855,1,7855,variant_mid,12.99,10.0,2024-05-19,0,0,0,213.48,0.0,3,1,55
7856,1,7856,variant_high,14.99,15.0,2024-09-15,0,0,0,50.26,0.0,0,1,1
7857,1,7857,variant_mid,12.99,10.0,2025-03-10,1,1,1,779.36,57.5,3,1,18
7858,1,7858,variant_mid,12.99,10.0,2024-03-15,0,0,0,113.6,13.9,3,1,24
7859,1,7859,control,9.99,0.0,2025-11-02,1,1,1,254.75,44.3,0,1,24
7860,1,7860,variant_high,14.99,15.0,2024-11-11,1,0,0,54.02,56.2,4,1,7
7861,1,7861,control,9.99,0.0,2025-04-16,1,0,0,27.49,73.8,1,1,16
7862,1,7862,control,9.99,0.0,2024-08-02,1,1,0,169.25,31.4,2,0,53
7863,1,7863,variant_high,14.99,15.0,2025-07-18,1,0,0,17.53,70.9,2,1,87
7864,1,7864,variant_high,14.99,15.0,2024-12-01,1,1,0,87.3,79.4,3,0,51
7865,1,7865,control,9.99,0.0,2025-01-14,1,0,0,221.22,81.1,1,1,7
7866,1,7866,control,9.99,0.0,2024-07-21,1,0,0,40.7,52.3,5,0,9
7867,1,7867,variant_mid,12.99,10.0,2024-05-20,0,0,0,332.78,28.0,8,0,14
7868,1,7868,variant_mid,12.99,10.0,2024-11-19,1,0,0,218.78,49.3,3,0,8
7869,1,7869,variant_high,14.99,15.0,2024-08-30,1,1,0,53.38,51.1,4,1,78
7870,1,7870,variant_mid,12.99,10.0,2025-03-07,0,0,0,208.0,4.0,6,1,9
7871,1,7871,control,9.99,0.0,2025-03-08,0,0,0,34.86,10.0,1,1,75
7872,1,7872,variant_mid,12.99,10.0,2024-10-05,1,1,1,727.11,82.5,3,1,57
7873,1,7873,control,9.99,0.0,2024-04-15,0,0,0,19.35,24.5,1,1,86
7874,1,7874,variant_mid,12.99,10.0,2024-06-02,1,1,0,100.21,45.0,4,1,26
7875,1,7875,variant_mid,12.99,10.0,2024-07-16,0,0,0,109.66,0.5,4,1,58
7876,1,7876,variant_high,14.99,15.0,2024-10-24,0,0,0,51.21,17.8,3,1,30
7877,1,7877,control,9.99,0.0,2025-07-17,0,0,0,70.95,39.2,1,1,66
7878,1,7878,variant_mid,12.99,10.0,2024-07-21,0,0,0,37.34,20.4,3,1,2
7879,1,7879,control,9.99,0.0,2025-07-02,0,0,0,128.98,0.0,1,1,59
7880,1,7880,variant_high,14.99,15.0,2024-02-17,0,0,0,60.83,0.0,6,1,27
7881,1,7881,control,9.99,0.0,2025-05-01,1,0,0,120.31,51.3,4,1,0
7882,1,7882,control,9.99,0.0,2025-04-25,0,0,0,358.22,27.2,2,1,80
7883,1,7883,control,9.99,0.0,2025-08-04,1,1,1,310.34,57.5,3,0,4
7884,1,7884,variant_high,14.99,15.0,2025-04-22,0,0,0,36.37,19.9,2,1,14
7885,1,7885,control,9.99,0.0,2024-08-20,0,0,0,284.72,0.0,5,0,11
7886,1,7886,variant_mid,12.99,10.0,2024-09-07,1,1,1,325.39,63.8,4,1,48
7887,1,7887,control,9.99,0.0,2025-08-21,1,1,0,38.12,93.6,0,1,72
7888,1,7888,variant_high,14.99,15.0,2025-12-20,1,1,0,35.11,75.5,2,1,60
7889,1,7889,variant_high,14.99,15.0,2025-01-23,1,0,0,193.34,48.5,6,0,52
7890,1,7890,control,9.99,0.0,2025-08-08,1,1,0,36.7,69.3,0,1,87
7891,1,7891,variant_mid,12.99,10.0,2025-12-28,1,1,1,91.01,79.3,2,0,0
7892,1,7892,variant_mid,12.99,10.0,2025-11-03,0,0,0,90.65,52.8,2,1,30
7893,1,7893,variant_mid,12.99,10.0,2024-02-08,0,0,0,300.26,0.0,1,0,87
7894,1,7894,control,9.99,0.0,2024-12-17,1,0,0,217.18,59.5,2,0,33
7895,1,7895,control,9.99,0.0,2025-03-26,1,1,0,954.02,61.2,2,1,63
7896,1,7896,variant_high,14.99,15.0,2025-02-06,0,0,0,34.35,26.7,3,1,28
7897,1,7897,variant_mid,12.99,10.0,2025-03-10,1,1,0,75.7,62.5,2,1,6
7898,1,7898,control,9.99,0.0,2025-05-27,0,0,0,75.83,23.8,7,1,32
7899,1,7899,control,9.99,0.0,2024-06-23,1,0,0,432.22,75.7,2,1,65
7900,1,7900,variant_mid,12.99,10.0,2025-03-21,0,0,0,60.15,9.6,3,1,74
7901,1,7901,variant_high,14.99,15.0,2025-05-10,0,0,0,33.97,40.5,3,1,14
7902,1,7902,variant_high,14.99,15.0,2025-05-18,1,0,0,609.26,36.9,2,1,6
7903,1,7903,variant_high,14.99,15.0,2025-03-15,0,0,0,642.69,17.8,3,0,46
7904,1,7904,variant_high,14.99,15.0,2024-11-29,0,0,0,40.24,21.7,3,1,52
7905,1,7905,variant_mid,12.99,10.0,2024-10-06,1,1,1,93.1,58.4,3,1,15
7906,1,7906,variant_mid,12.99,10.0,2024-04-25,1,1,1,124.93,56.4,1,0,57
7907,1,7907,variant_mid,12.99,10.0,2025-07-17,0,0,0,511.33,20.4,4,1,7
7908,1,7908,variant_high,14.99,15.0,2025-08-18,0,0,0,57.31,11.0,2,1,39
7909,1,7909,control,9.99,0.0,2026-01-02,0,0,0,22.98,0.0,0,1,74
7910,1,7910,variant_mid,12.99,10.0,2024-10-17,1,0,0,14.87,79.2,3,0,57
7911,1,7911,variant_high,14.99,15.0,2024-06-07,0,0,0,12.71,16.0,3,1,8
7912,1,7912,control,9.99,0.0,2025-03-20,1,1,1,234.62,58.4,3,1,10
7913,1,7913,variant_high,14.99,15.0,2025-03-31,1,1,1,55.85,62.7,1,0,78
7914,1,7914,variant_high,14.99,15.0,2024-10-16,0,0,0,124.12,27.7,3,0,23
7915,1,7915,variant_mid,12.99,10.0,2024-09-07,1,1,1,36.34,30.2,1,0,49
7916,1,7916,variant_high,14.99,15.0,2024-12-31,0,0,0,262.38,33.1,0,0,58
7917,1,7917,control,9.99,0.0,2024-11-14,0,0,0,255.56,24.1,0,1,68
7918,1,7918,variant_high,14.99,15.0,2025-04-21,0,0,0,89.68,30.8,3,1,58
7919,1,7919,control,9.99,0.0,2025-06-17,1,1,0,62.25,53.1,3,0,39
7920,1,7920,control,9.99,0.0,2025-02-26,1,1,0,20.33,51.9,3,1,8
7921,1,7921,variant_mid,12.99,10.0,2025-05-28,0,0,0,35.3,3.1,2,1,68
7922,1,7922,variant_high,14.99,15.0,2024-04-18,1,0,0,121.29,54.9,0,1,12
7923,1,7923,variant_high,14.99,15.0,2024-09-03,0,0,0,193.26,2.8,2,1,65
7924,1,7924,variant_mid,12.99,10.0,2024-06-24,0,0,0,95.06,15.3,2,1,7
7925,1,7925,variant_high,14.99,15.0,2025-08-08,1,1,1,110.44,69.3,1,0,5
7926,1,7926,variant_mid,12.99,10.0,2024-05-21,1,1,0,80.18,63.6,0,0,61
7927,1,7927,variant_high,14.99,15.0,2025-10-11,0,0,0,21.71,20.1,6,1,82
7928,1,7928,control,9.99,0.0,2025-02-24,0,0,0,51.42,11.5,1,0,71
7929,1,7929,variant_high,14.99,15.0,2024-05-11,1,1,1,79.63,56.1,3,1,6
7930,1,7930,variant_high,14.99,15.0,2024-11-04,0,0,0,50.17,8.7,3,1,3
7931,1,7931,variant_high,14.99,15.0,2024-02-20,1,0,0,21.69,38.3,2,1,66
7932,1,7932,variant_mid,12.99,10.0,2024-07-02,0,0,0,58.18,8.4,0,1,1
7933,1,7933,variant_high,14.99,15.0,2025-03-24,0,0,0,49.06,7.0,0,1,44
7934,1,7934,control,9.99,0.0,2024-02-02,1,1,1,19.46,46.8,1,1,61
7935,1,7935,control,9.99,0.0,2025-01-29,0,0,0,370.07,3.1,2,1,36
7936,1,7936,variant_mid,12.99,10.0,2025-07-22,1,0,0,188.44,61.1,1,1,1
7937,1,7937,variant_high,14.99,15.0,2024-07-07,0,0,0,173.97,0.0,5,1,18
7938,1,7938,variant_high,14.99,15.0,2024-02-25,1,1,1,47.48,88.4,4,1,32
7939,1,7939,variant_mid,12.99,10.0,2025-04-08,1,0,0,29.79,47.9,1,1,88
7940,1,7940,variant_high,14.99,15.0,2024-10-07,1,1,1,173.52,16.2,2,1,21
7941,1,7941,variant_mid,12.99,10.0,2024-11-08,0,0,0,157.75,27.6,0,1,30
7942,1,7942,control,9.99,0.0,2024-12-09,0,0,0,28.88,0.0,2,1,34
7943,1,7943,variant_mid,12.99,10.0,2025-03-10,1,1,0,56.0,24.6,3,1,72
7944,1,7944,control,9.99,0.0,2024-12-07,1,1,0,1498.31,53.7,2,0,65
7945,1,7945,variant_mid,12.99,10.0,2024-08-15,0,0,0,360.87,6.0,3,1,26
7946,1,7946,control,9.99,0.0,2024-04-29,0,0,0,43.24,0.0,1,1,33
7947,1,7947,control,9.99,0.0,2026-01-01,1,1,0,56.11,40.8,2,1,86
7948,1,7948,variant_high,14.99,15.0,2025-06-11,0,0,0,232.46,15.5,4,1,60
7949,1,7949,variant_mid,12.99,10.0,2025-05-04,0,0,0,100.46,29.6,3,1,49
7950,1,7950,variant_high,14.99,15.0,2024-06-30,1,1,0,69.07,61.6,1,0,57
7951,1,7951,variant_high,14.99,15.0,2024-01-26,1,1,0,259.03,100.0,3,1,55
7952,1,7952,control,9.99,0.0,2025-04-19,0,0,0,66.12,0.0,0,1,79
7953,1,7953,variant_high,14.99,15.0,2025-10-24,0,0,0,132.63,16.3,3,1,82
7954,1,7954,control,9.99,0.0,2024-10-19,0,0,0,41.15,0.0,2,1,82
7955,1,7955,variant_high,14.99,15.0,2024-04-12,1,1,0,13.88,90.8,1,1,16
7956,1,7956,variant_mid,12.99,10.0,2025-02-04,0,0,0,499.54,43.4,4,1,7
7957,1,7957,control,9.99,0.0,2026-01-10,1,0,0,36.32,52.1,1,1,43
7958,1,7958,variant_mid,12.99,10.0,2024-11-27,1,1,0,467.78,56.5,4,1,6
7959,1,7959,variant_high,14.99,15.0,2024-09-20,1,1,1,46.84,57.3,3,0,61
7960,1,7960,control,9.99,0.0,2025-12-18,0,0,0,73.7,1.4,0,1,24
7961,1,7961,variant_high,14.99,15.0,2024-07-09,1,0,0,140.3,31.5,1,1,78
7962,1,7962,variant_mid,12.99,10.0,2024-09-24,1,1,0,35.18,25.0,2,1,12
7963,1,7963,control,9.99,0.0,2024-07-05,0,0,0,105.22,24.1,3,1,58
7964,1,7964,variant_high,14.99,15.0,2024-04-25,0,0,0,71.08,6.6,3,1,51
7965,1,7965,variant_high,14.99,15.0,2025-10-21,1,0,0,456.05,51.9,1,0,42
7966,1,7966,variant_mid,12.99,10.0,2024-10-07,0,0,0,18.08,11.9,3,0,65
7967,1,7967,control,9.99,0.0,2025-08-22,0,0,0,150.32,42.2,1,1,71
7968,1,7968,variant_high,14.99,15.0,2025-01-17,0,0,0,782.64,0.0,6,1,29
7969,1,7969,variant_high,14.99,15.0,2025-06-29,1,0,0,1300.68,28.6,4,1,55
7970,1,7970,variant_high,14.99,15.0,2024-02-19,1,0,0,48.2,26.7,2,1,85
7971,1,7971,variant_high,14.99,15.0,2025-03-04,0,0,0,53.13,2.9,3,1,29
7972,1,7972,variant_mid,12.99,10.0,2025-11-19,0,0,0,276.97,0.0,3,0,4
7973,1,7973,variant_mid,12.99,10.0,2025-12-25,0,0,0,5.95,0.0,3,1,84
7974,1,7974,variant_mid,12.99,10.0,2024-05-27,1,0,0,195.8,43.3,4,1,49
7975,1,7975,control,9.99,0.0,2025-07-13,0,0,0,312.42,33.3,2,1,63
7976,1,7976,variant_mid,12.99,10.0,2025-11-12,1,1,1,142.76,44.1,2,1,8
7977,1,7977,control,9.99,0.0,2025-07-09,0,0,0,58.02,45.4,3,1,26
7978,1,7978,variant_high,14.99,15.0,2024-11-05,0,0,0,69.9,16.1,2,1,43
7979,1,7979,control,9.99,0.0,2024-04-07,1,0,0,236.05,77.1,0,0,79
7980,1,7980,variant_high,14.99,15.0,2025-02-09,0,0,0,335.42,0.0,3,1,46
7981,1,7981,control,9.99,0.0,2024-02-03,1,0,0,202.83,79.5,2,1,44
7982,1,7982,variant_high,14.99,15.0,2025-05-28,0,0,0,47.45,0.0,1,1,3
7983,1,7983,variant_mid,12.99,10.0,2024-11-05,0,0,0,358.74,10.0,2,0,80
7984,1,7984,variant_mid,12.99,10.0,2024-03-05,0,0,0,86.88,18.4,4,1,12
7985,1,7985,control,9.99,0.0,2025-06-07,0,0,0,30.06,27.5,2,1,6
7986,1,7986,variant_mid,12.99,10.0,2024-11-11,0,0,0,58.86,14.6,1,0,68
7987,1,7987,variant_mid,12.99,10.0,2025-01-10,0,0,0,168.98,19.9,2,1,32
7988,1,7988,variant_high,14.99,15.0,2024-08-09,1,0,0,30.44,50.6,3,0,32
7989,1,7989,variant_high,14.99,15.0,2024-11-24,0,0,0,146.35,15.2,4,0,87
7990,1,7990,variant_high,14.99,15.0,2024-05-09,0,0,0,44.67,18.6,4,0,86
7991,1,7991,control,9.99,0.0,2024-05-30,1,1,0,275.44,85.7,0,1,21
7992,1,7992,control,9.99,0.0,2025-05-13,0,0,0,54.67,0.0,1,1,2
